,index,home_team_total_fifa_points,home_team_fifa_rank,away_team_total_fifa_points,away_team_fifa_rank
4612,16487,568,56,1137,7
4613,23850,950,178,982,167
4614,17829,310,105,696,40
4615,22128,1439,46,1305,81
4616,19226,610,54,543,64
4617,16199,695,37,998,12
4618,15727,316,110,573,52
4619,14407,111,158,193,136
4620,15840,920,17,493,69
4621,15281,912,16,507,62
4622,23466,990,165,1161,111
4623,16657,554,62,17,198
4624,16277,395,89,629,46
4625,20877,1291,83,1161,118
4626,18945,1188,8,470,74
4627,15589,445,81,718,33
4628,15655,280,117,108,164
4629,20753,1478,30,1263,93
4630,18895,114,174,106,177
4631,15035,74,183,341,100
4632,19659,822,28,413,81
4633,22170,1105,130,1193,107
4634,16712,127,152,67,176
4635,14720,970,13,794,24
4636,21823,1289,84,920,184
4637,22912,972,168,1180,105
4638,19334,663,47,831,28
4639,19283,415,84,793,33
4640,15251,365,96,964,15
4641,23721,1092,138,1229,94
4642,22574,1361,67,1423,50
4643,19092,566,59,374,94
4644,18811,588,50,506,70
4645,15886,883,20,241,127
4646,21480,1425,52,1136,124
4647,14695,85,176,6,198
4648,14414,123,156,24,191
4649,23140,1160,113,1411,53
4650,16351,731,33,572,58
4651,15154,255,125,296,113
4652,19916,391,90,391,91
4653,20240,779,34,609,52
4654,17309,1191,7,645,39
4655,17624,313,104,383,86
4656,15042,519,60,412,85
4657,15984,745,34,446,82
4658,15075,108,170,338,101
4659,21400,1338,70,1072,144
4660,19320,156,157,298,116
4661,23821,1444,49,1398,58
4662,19792,535,66,283,114
4663,14620,522,62,1624,1
4664,15383,1101,9,664,38
4665,18143,426,76,600,52
4666,14398,245,120,311,103
4667,20526,1200,106,1408,52
4668,15846,811,26,496,68
4669,19668,256,124,298,108
4670,23025,1492,34,1136,124
4671,17551,943,20,630,50
4672,22180,1486,33,1634,9
4673,21502,1558,18,1429,50
4674,17289,110,162,168,148
4675,18268,355,96,297,113
4676,23813,1584,19,1547,25
4677,22916,1105,131,1172,107
4678,20706,946,179,922,186
4679,23092,1211,100,1365,67
4680,23910,1245,92,1472,39
4681,14858,558,58,489,68
4682,18975,677,40,1140,11
4683,18595,821,27,930,17
4684,21503,1230,98,1453,42
4685,22588,917,184,1184,105
4686,22078,1506,26,1112,128
4687,15322,135,156,182,146
4688,14441,488,67,141,152
4689,20687,1729,1,1568,12
4690,16914,1189,4,704,37
4691,14613,528,61,503,65
4692,16063,280,120,785,31
4693,20707,972,171,1265,91
4694,14506,564,53,606,45
4695,16477,783,27,296,111
4696,17538,378,89,1164,9
4697,16234,407,87,603,51
4698,23874,971,169,776,211
4699,14916,549,59,396,83
4700,15696,787,26,355,101
4701,15167,447,74,213,137
4702,22580,1512,25,1432,45
4703,16339,1142,6,796,26
4704,21399,1148,121,1071,146
4705,21465,1445,44,1637,5
4706,18093,302,113,67,184
4707,14792,154,148,306,109
4708,17258,674,37,519,61
4709,23299,1503,31,1184,105
4710,17394,588,51,291,110
4711,22737,1570,17,1631,10
4712,21507,994,167,973,173
4713,20810,1400,55,1392,56
4714,19200,504,70,754,33
4715,16857,624,47,240,124
4716,17813,462,75,926,23
4717,15906,478,75,360,100
4718,16935,271,116,381,89
4719,20253,374,92,574,55
4720,22339,924,181,1233,99
4721,17994,48,193,200,140
4722,23509,1021,157,907,186
4723,17250,393,81,260,120
4724,20246,185,146,728,39
4725,23155,1028,158,1181,107
4726,23704,1162,112,1080,139
4727,15652,364,98,366,96
4728,19957,450,77,717,42
4729,22286,1187,104,1087,135
4730,18408,646,42,479,75
4731,20065,268,120,282,115
4732,22355,1040,153,1146,119
4733,19583,102,177,60,193
4734,22768,1039,154,1069,146
4735,22226,1376,62,1158,117
4736,17430,563,54,345,93
4737,17753,832,26,946,20
4738,21843,1530,23,1339,69
4739,16848,881,20,1189,4
4740,23574,995,164,996,162
4741,20029,171,152,187,145
4742,14293,292,109,348,92
4743,22217,1455,44,1456,43
4744,23697,1789,3,1653,11
4745,15858,529,61,598,48
4746,19156,593,53,746,34
4747,21003,1676,3,1324,76
4748,20172,210,141,312,108
4749,17226,391,83,61,178
4750,21107,1457,39,1279,85
4751,22148,1428,49,1446,45
4752,15181,836,20,953,15
4753,16337,748,31,422,85
4754,16479,1079,10,1050,12
4755,14843,205,142,493,67
4756,19763,917,21,1045,14
4757,23290,1222,98,1432,49
4758,14935,1189,5,342,98
4759,23418,1350,69,1268,86
4760,18197,88,177,793,30
4761,16247,138,158,113,167
4762,16193,440,81,695,36
4763,17671,589,57,536,62
4764,19835,689,45,563,62
4765,16116,879,20,601,51
4766,19984,384,92,185,147
4767,22937,922,182,1156,117
4768,21473,1491,31,1625,7
4769,22091,1179,112,943,177
4770,14605,115,160,155,151
4771,16205,395,89,595,53
4772,21445,908,190,1044,152
4773,22879,1543,22,1634,13
4774,20596,1077,142,1170,116
4775,20774,1305,81,1376,59
4776,14755,888,18,499,66
4777,16181,297,115,236,134
4778,15222,106,168,125,162
4779,16352,979,16,539,63
4780,21018,1205,109,1393,57
4781,16584,407,85,291,110
4782,14903,575,52,341,99
4783,19936,588,62,1094,13
4784,22153,1378,60,1550,21
4785,22268,1408,54,1376,62
4786,20595,1048,150,1242,96
4787,16967,68,180,71,178
4788,16094,798,28,582,52
4789,16145,554,60,558,59
4790,14330,553,55,635,42
4791,16673,601,50,378,89
4792,21660,1059,148,932,180
4793,18776,885,20,1383,2
4794,15747,1064,10,686,34
4795,19461,351,92,56,194
4796,21344,1015,158,992,167
4797,18960,588,51,466,76
4798,23410,992,164,873,196
4799,20555,1440,41,1130,127
4800,15716,828,22,450,77
4801,19518,325,106,858,24
4802,19859,266,120,1055,15
4803,14964,474,73,589,50
4804,17462,833,28,947,18
4805,14601,624,44,385,89
4806,17395,654,43,833,28
4807,20476,1167,116,1242,96
4808,15641,232,136,145,154
4809,20337,731,35,1145,9
4810,15666,776,30,615,41
4811,17534,352,97,650,47
4812,22077,1493,29,1482,35
4813,18513,576,55,516,64
4814,22840,1761,3,1401,58
4815,16109,872,22,1614,1
4816,18904,340,105,608,48
4817,19024,983,17,316,112
4818,23182,1489,35,1349,71
4819,16445,698,39,598,54
4820,17899,4,205,417,79
4821,19416,183,145,544,66
4822,19809,945,20,1606,1
4823,21329,1495,30,1397,54
4824,14536,753,27,358,97
4825,21821,1070,141,1226,99
4826,20186,435,78,94,179
4827,16660,240,122,396,85
4828,17953,351,92,458,75
4829,21930,1001,160,895,193
4830,15400,190,142,422,82
4831,22984,1270,89,1822,1
4832,21722,1277,86,1075,139
4833,23503,1578,20,1511,30
4834,22330,1350,68,1593,16
4835,16091,617,48,648,43
4836,19817,631,57,789,32
4837,20480,1502,23,1565,13
4838,16576,375,93,217,130
4839,18135,545,62,379,89
4840,18417,484,74,263,135
4841,14881,298,111,131,160
4842,17319,558,54,422,76
4843,19980,639,55,568,64
4844,22293,1127,126,921,183
4845,17950,877,25,1185,6
4846,19099,40,196,57,192
4847,18232,659,42,922,20
4848,14923,1068,10,1165,6
4849,19519,1332,6,1119,13
4850,19926,100,173,352,100
4851,20053,560,60,282,114
4852,21086,1074,143,1022,156
4853,14535,413,80,147,150
4854,19922,368,93,641,53
4855,20123,82,183,102,171
4856,21636,1314,79,1068,143
4857,19829,842,27,931,22
4858,19267,271,124,145,161
4859,20010,51,188,428,80
4860,19141,322,110,222,143
4861,22212,1596,15,1424,51
4862,22624,1165,112,1255,94
4863,20184,1001,19,1160,10
4864,22071,1269,90,1015,159
4865,18151,636,49,639,48
4866,19735,716,38,1193,9
4867,20195,238,129,822,29
4868,22492,1102,134,1161,116
4869,18780,842,27,1181,8
4870,21844,1310,80,1613,11
4871,17018,220,128,120,160
4872,17940,227,128,954,19
4873,14853,583,52,1317,4
4874,19862,966,19,43,191
4875,23872,1381,62,857,203
4876,22367,880,196,1074,140
4877,23133,1160,114,1435,45
4878,23241,1424,52,1361,66
4879,23796,1472,39,1245,92
4880,23918,1526,28,1387,60
4881,19856,361,99,368,96
4882,19340,792,34,341,99
4883,18456,891,23,273,128
4884,19445,449,75,113,172
4885,19639,335,97,380,89
4886,22347,1265,90,1488,31
4887,16540,632,47,714,35
4888,18005,1176,9,1204,7
4889,22235,1752,2,1558,19
4890,15941,523,65,94,175
4891,15522,356,100,277,123
4892,16465,501,70,513,67
4893,18581,46,192,68,183
4894,19875,146,158,304,110
4895,23837,1001,159,1259,91
4896,17227,101,165,228,129
4897,17959,225,130,569,58
4898,20093,369,96,708,44
4899,21898,924,182,1441,45
4900,16520,1175,5,634,44
4901,19113,626,46,628,45
4902,20326,289,111,228,133
4903,14260,78,177,10,197
4904,15007,429,79,465,74
4905,18102,347,99,155,160
4906,17361,122,158,136,155
4907,20788,1471,35,1440,39
4908,17626,88,178,207,135
4909,22931,1634,13,1285,82
4910,22717,1410,54,1783,1
4911,17506,214,133,192,141
4912,18597,367,92,56,188
4913,20836,1440,39,1491,26
4914,14533,886,18,777,26
4915,18481,784,33,593,52
4916,23486,1464,42,1497,33
4917,21968,1219,100,1351,67
4918,22213,1612,12,1568,18
4919,21592,1165,118,1078,137
4920,19293,500,70,399,87
4921,20531,904,194,1004,161
4922,16552,469,79,853,24
4923,22993,1399,59,1375,64
4924,20587,1538,18,1484,29
4925,17557,560,60,549,64
4926,14274,325,101,364,88
4927,22388,1593,16,1114,129
4928,21103,1344,71,1223,100
4929,15872,452,79,500,67
4930,19377,156,157,214,139
4931,19714,582,63,55,190
4932,20091,281,116,201,141
4933,16462,579,57,144,153
4934,17946,303,105,923,21
4935,20103,747,39,300,111
4936,16297,617,48,440,81
4937,23712,1073,141,1378,64
4938,20700,1567,14,1460,37
4939,18962,324,108,569,58
4940,20366,246,123,290,112
4941,23403,1437,50,1117,132
4942,20099,281,116,389,89
4943,22596,1404,55,1487,32
4944,19264,684,42,325,107
4945,22182,1458,41,1466,37
4946,18823,594,49,483,74
4947,18379,207,147,330,103
4948,23497,1823,2,1543,26
4949,14819,230,137,237,136
4950,15384,837,22,156,153
4951,15836,1159,6,640,37
4952,21952,1266,91,1182,115
4953,15368,41,189,4,203
4954,17144,621,39,591,43
4955,14658,231,131,151,152
4956,18300,338,101,258,134
4957,22299,1492,30,1456,42
4958,15651,334,105,491,71
4959,18604,149,164,93,181
4960,19972,110,170,232,132
4961,15487,906,19,745,31
4962,14617,757,31,1030,10
4963,22324,1313,76,986,168
4964,18880,506,70,1188,7
4965,19363,191,146,202,142
4966,22634,963,174,1499,31
4967,23139,1156,119,1498,30
4968,15699,646,39,316,110
4969,18858,293,125,542,59
4970,16321,730,34,735,32
4971,23216,1038,153,1542,23
4972,21765,1265,90,1084,134
4973,18035,154,161,274,125
4974,17460,260,118,872,22
4975,22652,1425,49,1397,59
4976,21779,1213,102,831,209
4977,15460,349,101,479,70
4978,16412,642,46,557,61
4979,16802,42,184,284,106
4980,20257,380,88,400,83
4981,21292,1299,80,1192,109
4982,22211,1351,67,1438,48
4983,21164,1425,46,848,211
4984,17985,154,158,547,61
4985,15441,593,49,689,36
4986,21827,1009,158,1193,109
4987,21429,1342,68,1389,59
4988,21585,1546,20,1325,74
4989,19339,621,55,521,68
4990,14636,1135,6,1229,4
4991,20299,311,106,36,194
4992,18782,1310,4,982,12
4993,20727,974,169,1049,151
4994,16601,553,62,263,118
4995,16052,1096,8,538,63
4996,18803,525,65,380,88
4997,23034,1645,12,1618,16
4998,17230,170,147,597,49
4999,22969,1642,11,1288,81
5000,19782,154,159,950,18
5001,18052,964,16,413,78
5002,20565,1336,70,1378,59
5003,23505,1138,123,948,179
5004,20731,1154,121,910,191
5005,19896,618,60,935,21
5006,20535,1726,1,1540,17
5007,18211,397,85,941,18
5008,14643,360,93,461,71
5009,15378,290,115,178,147
5010,22947,1383,62,1498,30
5011,19568,325,106,341,97
5012,15910,386,94,221,134
5013,17453,665,42,833,28
5014,23696,1621,16,1500,34
5015,15318,792,23,436,78
5016,16830,877,19,795,25
5017,16212,731,33,542,62
5018,15386,634,40,373,94
5019,16172,232,134,273,120
5020,20637,1274,87,1019,158
5021,20674,1149,121,1316,75
5022,23289,1334,75,1489,34
5023,20070,437,79,476,73
5024,21323,1210,103,1501,25
5025,18034,1160,10,387,87
5026,21202,1450,40,1457,39
5027,20439,1955,21,2087,8
5028,16409,573,58,1066,8
5029,17979,256,119,483,70
5030,19834,738,38,1207,8
5031,15349,323,107,310,110
5032,19674,643,52,932,19
5033,15939,909,19,870,23
5034,16201,593,56,854,22
5035,23915,1461,43,1092,138
5036,20330,975,18,1384,2
5037,21658,1137,126,960,176
5038,15119,523,59,288,118
5039,21391,1299,81,1069,147
5040,18076,387,87,1043,12
5041,17083,356,91,352,92
5042,15412,265,127,390,92
5043,20632,1247,94,1378,58
5044,15277,310,110,323,107
5045,14807,198,143,347,99
5046,17891,251,121,159,157
5047,17729,801,32,173,139
5048,21459,1154,118,1277,87
5049,16602,402,86,590,53
5050,17840,542,64,549,62
5051,15894,1063,10,907,18
5052,22188,1269,91,1225,99
5053,16665,1314,2,1038,14
5054,17399,345,93,268,114
5055,21181,1089,136,1302,79
5056,20310,220,138,268,119
5057,14251,245,120,208,129
5058,17073,645,38,616,42
5059,15419,135,158,38,190
5060,21255,1495,30,954,177
5061,16747,913,17,315,102
5062,20872,1161,118,984,167
5063,14302,544,59,784,29
5064,15206,1016,11,939,16
5065,22675,1240,98,1072,144
5066,18889,387,86,1400,2
5067,18714,301,117,93,180
5068,14714,297,114,393,91
5069,22189,954,175,1480,34
5070,19989,866,26,1001,19
5071,19611,414,83,831,27
5072,15469,719,32,430,81
5073,17402,241,125,487,69
5074,18683,1256,7,477,74
5075,22187,1238,97,1344,70
5076,17875,393,84,169,151
5077,16285,493,72,774,28
5078,23428,1409,59,1324,77
5079,22726,1569,18,1549,21
5080,17997,198,144,379,89
5081,16720,203,128,147,146
5082,15492,584,51,509,64
5083,17905,740,37,1175,7
5084,15776,700,33,674,36
5085,20983,1727,1,1424,50
5086,20459,904,194,888,200
5087,20600,1526,20,1483,29
5088,19057,12,202,106,175
5089,16697,157,147,243,121
5090,15163,424,83,492,63
5091,17571,887,24,626,51
5092,22590,1509,28,1151,121
5093,21695,1054,151,1305,80
5094,17000,593,44,1315,6
5095,22020,1604,14,1607,13
5096,22126,1191,107,1076,137
5097,21062,1369,63,1382,58
5098,15330,547,56,203,141
5099,22570,1244,96,1441,44
5100,22918,1680,7,1264,91
5101,20419,1125,10,685,41
5102,23226,1327,76,1150,115
5103,18226,486,69,421,79
5104,20737,1171,116,991,165
5105,15437,134,158,757,28
5106,23773,1137,124,1229,94
5107,23745,1633,15,1635,13
5108,22165,1610,13,1558,19
5109,14803,832,22,406,89
5110,16562,66,175,128,161
5111,14649,624,44,432,80
5112,20148,378,92,675,46
5113,14290,259,116,144,149
5114,19705,258,123,162,155
5115,16904,1063,12,809,23
5116,20974,1501,25,1382,58
5117,15748,248,131,658,37
5118,17812,1496,3,382,85
5119,19535,435,77,424,82
5120,17368,448,74,275,113
5121,20987,1061,149,1461,37
5122,17807,371,89,546,61
5123,15958,772,30,582,52
5124,15870,240,128,494,69
5125,20006,1072,14,669,49
5126,19661,665,50,678,47
5127,19195,586,57,367,94
5128,18828,539,61,305,120
5129,17294,340,97,308,104
5130,19954,1217,8,913,22
5131,23567,977,168,896,192
5132,22003,1579,17,1733,2
5133,20975,1465,36,1246,96
5134,23445,1077,139,958,176
5135,19978,1332,5,711,44
5136,17887,329,100,172,149
5137,20042,187,145,470,74
5138,17041,499,57,1315,6
5139,22631,1322,77,1038,155
5140,20492,936,182,1005,160
5141,15899,285,116,1133,7
5142,16188,972,17,1483,1
5143,18664,116,173,106,177
5144,22480,1020,159,1052,149
5145,21277,1429,47,1182,113
5146,23070,1092,134,1348,73
5147,16608,358,96,577,54
5148,23154,906,189,970,168
5149,16428,174,148,456,82
5150,16399,666,43,671,42
5151,21577,1074,139,896,195
5152,23561,967,170,948,179
5153,14476,526,61,363,95
5154,22210,1625,11,1464,38
5155,16685,426,80,151,150
5156,16638,311,105,551,62
5157,17178,67,179,548,54
5158,18624,1256,7,978,13
5159,20711,1308,77,1476,32
5160,18693,666,42,947,15
5161,16677,402,83,281,111
5162,20360,349,97,255,120
5163,20456,1064,146,940,181
5164,18014,195,146,155,160
5165,16219,595,53,385,92
5166,16508,530,64,917,17
5167,14752,514,63,458,71
5168,23713,1331,74,968,170
5169,20361,1558,1,465,67
5170,15951,456,80,615,48
5171,20013,62,184,279,118
5172,15178,500,62,606,47
5173,14595,276,113,774,29
5174,22948,1276,87,1515,28
5175,23384,1397,60,1087,137
5176,17921,429,77,171,150
5177,21004,985,167,1066,147
5178,22238,1247,95,1175,114
5179,17992,338,102,283,123
5180,21556,1022,156,1436,46
5181,15232,271,124,778,25
5182,17158,277,115,419,78
5183,19876,661,50,465,75
5184,23308,842,204,869,197
5185,15046,341,100,149,155
5186,23448,1268,86,1507,33
5187,15483,269,124,419,90
5188,19414,853,26,1098,16
5189,16407,607,51,762,28
5190,17847,436,77,222,129
5191,22704,1569,18,1475,36
5192,22093,1558,19,1612,12
5193,19272,170,156,137,163
5194,19882,413,84,761,36
5195,19601,330,100,498,72
5196,15108,587,48,366,93
5197,21497,1201,107,1305,80
5198,22352,1078,138,1171,114
5199,19993,417,84,144,156
5200,23327,1307,78,1255,90
5201,19077,1271,7,714,39
5202,15550,332,102,19,200
5203,20101,369,96,199,142
5204,17801,368,92,237,119
5205,20529,1296,82,1084,140
5206,21546,1362,64,1473,36
5207,15853,231,131,790,28
5208,14883,135,156,131,160
5209,16899,525,62,1484,1
5210,16741,578,52,731,36
5211,21841,1435,48,1593,15
5212,22671,1476,35,1300,81
5213,16350,614,49,1209,4
5214,15897,431,84,809,27
5215,15101,164,149,32,194
5216,19487,308,113,463,74
5217,16493,338,101,322,103
5218,21428,1552,19,1359,66
5219,20662,862,210,937,182
5220,14904,383,84,383,84
5221,23019,1643,13,1402,59
5222,18081,845,26,469,72
5223,14907,321,106,130,163
5224,22292,1391,58,1235,98
5225,18791,424,79,354,99
5226,19691,422,80,432,78
5227,22400,1466,37,1610,13
5228,18171,320,107,587,55
5229,14376,340,95,744,33
5230,16100,872,22,1096,8
5231,19505,135,161,270,122
5232,16891,1174,5,641,43
5233,20996,1372,61,1443,41
5234,20320,840,26,1543,1
5235,18837,231,141,359,96
5236,22812,1321,78,1017,160
5237,20388,1273,4,1125,10
5238,19070,1174,9,932,19
5239,18443,1095,10,753,35
5240,21804,1726,2,963,175
5241,14326,436,73,545,57
5242,17449,487,69,268,114
5243,14719,411,84,435,79
5244,18047,722,36,529,65
5245,21986,1381,59,1486,34
5246,22842,1642,11,1424,49
5247,17667,595,55,345,95
5248,19607,203,138,580,64
5249,23438,1638,14,1437,49
5250,17943,153,160,291,110
5251,17955,604,51,180,147
5252,20286,1106,11,734,34
5253,21383,1072,144,1338,70
5254,23592,1660,8,1367,67
5255,19347,887,22,1311,7
5256,23644,1035,154,898,191
5257,17122,713,29,850,25
5258,23105,1461,39,1352,71
5259,19261,116,173,232,132
5260,20679,1468,34,1487,28
5261,18661,161,161,233,143
5262,22769,1325,75,1051,150
5263,20136,282,115,202,142
5264,16279,879,20,640,43
5265,22635,1072,144,1352,68
5266,16178,689,38,533,66
5267,14516,163,146,352,99
5268,15302,51,183,128,161
5269,15663,384,92,280,117
5270,22733,1569,19,1476,35
5271,23294,1439,45,1355,68
5272,16265,1257,2,594,55
5273,15379,409,87,1611,1
5274,19435,472,73,331,100
5275,18573,906,21,556,63
5276,22031,1236,98,1365,64
5277,15701,995,14,450,77
5278,19643,791,31,435,78
5279,17372,454,74,393,81
5280,23853,1588,18,1827,2
5281,16619,256,120,702,40
5282,23061,1622,15,1435,47
5283,15301,387,89,575,53
5284,19333,325,108,106,179
5285,23378,1607,16,1332,76
5286,16106,1614,1,1096,8
5287,21239,1105,131,1192,109
5288,17326,101,165,224,131
5289,16105,872,22,913,19
5290,21909,1063,143,1457,42
5291,15011,867,20,1165,6
5292,19019,157,158,200,149
5293,16923,1174,5,1148,6
5294,15057,456,77,591,46
5295,23812,1463,41,1378,65
5296,20771,1287,84,1320,74
5297,17796,1434,4,546,61
5298,21768,1078,137,1165,118
5299,22396,1559,19,1048,151
5300,19464,89,180,168,153
5301,18191,495,67,155,162
5302,15125,343,98,303,111
5303,21147,1580,11,1120,129
5304,21395,1049,150,896,195
5305,21032,1369,63,1343,71
5306,15774,1143,7,1006,12
5307,17387,733,35,527,62
5308,16570,5,204,504,72
5309,22882,1399,59,1377,63
5310,16373,16,200,739,31
5311,17245,368,88,224,131
5312,14370,232,124,426,76
5313,23819,1206,101,1324,75
5314,22646,1642,7,1505,29
5315,20389,1198,7,718,36
5316,19353,793,33,406,86
5317,20638,1139,123,972,171
5318,14472,613,43,447,76
5319,15577,13,203,35,196
5320,14961,938,16,725,32
5321,19035,102,173,33,197
5322,21054,1443,41,979,170
5323,17721,807,29,672,45
5324,21131,925,183,886,202
5325,16940,389,86,246,122
5326,21551,895,196,975,172
5327,18083,671,45,238,132
5328,16950,6,204,28,189
5329,19941,818,30,884,24
5330,21810,1368,63,1213,102
5331,15690,443,78,460,74
5332,21139,1213,102,1601,9
5333,23189,1434,47,1687,7
5334,20251,210,140,115,165
5335,19909,247,128,259,123
5336,16385,812,25,602,53
5337,20780,1139,124,1191,110
5338,17694,86,178,334,97
5339,23831,932,180,1105,135
5340,17761,806,31,371,89
5341,14685,225,137,239,133
5342,16387,1016,12,562,60
5343,22420,1326,74,1187,104
5344,18160,233,138,417,80
5345,18725,301,117,316,108
5346,18964,751,34,579,55
5347,15932,536,59,234,130
5348,15576,126,163,124,165
5349,16077,454,79,516,65
5350,21939,988,167,1034,156
5351,17017,362,88,69,179
5352,15235,410,84,231,135
5353,15933,622,43,1159,6
5354,22683,1178,106,1040,153
5355,17603,228,124,139,156
5356,18993,572,57,212,145
5357,20985,867,207,864,208
5358,20765,936,182,1338,68
5359,14678,461,70,5,200
5360,21820,1287,85,1339,69
5361,20847,1732,2,1617,6
5362,23048,1627,14,1451,42
5363,18109,262,127,271,126
5364,21995,1475,37,1476,36
5365,18777,1069,11,751,34
5366,23565,1058,145,1173,107
5367,23208,1364,65,1407,59
5368,21705,1094,131,1476,35
5369,17435,693,40,548,57
5370,17600,241,121,552,59
5371,22762,1129,127,990,165
5372,21410,994,167,954,176
5373,18248,582,57,240,136
5374,23312,1512,29,1190,103
5375,23215,1750,5,1374,63
5376,23834,1526,28,1499,35
5377,14788,224,139,279,119
5378,20785,1533,19,1616,7
5379,22366,862,203,1055,149
